   2.7078177562   -0.5273974440   -2.3755552453
   2.4713303603    0.4996324953   -3.2155552453
   1.7889989982    1.4387810458   -3.2155552453
   0.6849636627    1.0800582200   -3.2155552453
   0.6849636627   -0.0807932295   -3.2155552453
   1.7889989982   -0.4395160553   -3.2155552453
   1.4838511364    0.4996324953   -3.5364066947
  -0.1910488644   -1.7793675058    3.0023933068
   0.7964303595   -1.7793675058    2.6815418573
  -0.9899363380   -2.3597932305    2.6815418573
   0.1140989974   -2.7185160564    2.6815418573
  -1.6924661921   -2.3258387223    1.8415418573
  -0.9899363380   -3.1630811998    1.8415418573
   0.0864018436   -3.3528686616    1.8415418573
   1.0329177554   -2.8063974451    1.8415418573
  -1.6924661921   -2.3258387223    0.8032447562
  -0.9899363380   -3.1630811998    0.8032447562
   0.0864018436   -3.3528686616    0.8032447562
  -0.9899363380   -2.3597932305   -0.0367552438
   0.4845511360   -0.2668675051    3.5565933070
   1.4720303598   -0.2668675051    3.2357418576
   0.7896989977    0.6722810454    3.2357418576
  -0.3143363377    0.3135582196    3.2357418576
  -0.3143363377   -0.8472932298    3.2357418576
   0.7896989977   -1.2060160557    3.2357418576
   2.0823260833   -0.2668675051    2.3957418576
   1.7085177558    0.7601624341    2.3957418576
   0.7620018439    1.3066336506    2.3957418576
  -0.3143363377    1.1168461889    2.3957418576
   1.7085177558   -1.2938974443    2.3957418576
   1.7085177558    0.7601624341    1.3574447565
  -1.8462488651    0.0670324951    3.4377933070
  -0.8587696413    0.0670324951    3.1169418575
  -1.5411010034    1.0061810456    3.1169418575
  -2.6451363388   -0.5133932297    3.1169418575
  -1.5411010034   -0.8721160555    3.1169418575
  -3.3476661929   -0.4794387215    2.2769418575
  -2.6451363388   -1.3166811989    2.2769418575
  -3.3476661929   -0.4794387215    1.2386447564
  -3.4706661929   -0.1573962888    0.7258418568
  -3.4706661929   -1.2503387218    0.7258418568
  -2.7681363389   -2.0875811993    0.7258418568
  -1.6917981573   -2.2773686611    0.7258418568
  -3.4706661929   -1.2503387218   -0.3124552443
  -2.7681363389   -2.0875811993   -0.3124552443
  -1.6917981573   -2.2773686611   -0.3124552443
  -2.7681363389   -1.2842932300   -1.1524552443
  -1.6641010034   -1.6430160559   -1.1524552443
  -1.9692488652   -0.7038675053   -1.4733066938
  -0.6834488646    1.9315324959    2.4573933065
   0.3040303593    1.9315324959    2.1365418571
  -0.3783010028    2.8706810465    2.1365418571
   0.9143260828    1.9315324959    1.2965418571
   0.5405177552    2.9585624352    1.2965418571
  -0.4059981567    3.5050336517    1.2965418571
   0.5405177552    2.9585624352    0.2582447560
  -0.4059981567    3.5050336517    0.2582447560
  -4.2362363396    0.6122067709    0.9251418565
  -4.9387661936    1.7391037121    0.0851418565
  -4.9387661936    0.6461612791    0.0851418565
  -4.2362363396   -0.1910811984    0.0851418565
  -4.9387661936    1.7391037121   -0.9531552446
  -4.9387661936    0.6461612791   -0.9531552446
  -4.2362363396   -0.1910811984   -0.9531552446
  -3.1598981580   -0.3808686602   -0.9531552446
  -4.2362363396    1.7730582203   -1.7931552446
  -4.2362363396    0.6122067709   -1.7931552446
  -3.1322010041    0.2534839450   -1.7931552446
  -3.4373488659    1.1926324956   -2.1140066941
  -1.4598822457    3.7713624356   -0.3365581437
  -2.4063981576    4.3178336521   -0.3365581437
  -3.4827363392    4.1280461903   -0.3365581437
  -1.4598822457    3.7713624356   -1.3748552448
  -2.4063981576    4.3178336521   -1.3748552448
  -3.4827363392    4.1280461903   -1.3748552448
  -4.1852661933    3.2908037128   -1.3748552448
  -1.6963696417    2.7443324963   -2.2148552448
  -2.3787010038    3.6834810469   -2.2148552448
  -3.4827363392    3.3247582210   -2.2148552448
  -3.4827363392    2.1639067716   -2.2148552448
  -2.3787010038    1.8051839458   -2.2148552448
  -2.6838488655    2.7443324963   -2.5357066943
  -4.6715363398    3.4200582211    2.5666418573
  -4.6715363398    2.2592067716    2.5666418573
  -3.5951981582    4.4131336521    1.7266418573
  -4.6715363398    4.2233461903    1.7266418573
  -5.3740661938    3.3861037129    1.7266418573
  -5.3740661938    2.2931612799    1.7266418573
  -3.5951981582    4.4131336521    0.6883447562
  -4.6715363398    4.2233461903    0.6883447562
  -5.3740661938    3.3861037129    0.6883447562
  -5.3740661938    2.2931612799    0.6883447562
  -4.6715363398    3.4200582211   -0.1516552438
  -2.9726488657    1.6708324958    3.5128933070
  -1.9851696418    1.6708324958    3.1920418576
  -3.7715363394    2.2512582205    3.1920418576
  -3.7715363394    1.0904067711    3.1920418576
  -2.6675010039    0.7316839453    3.1920418576
  -1.3748739183    1.6708324958    2.3520418576
  -4.4740661934    1.1243612793    2.3520418576
  -3.7715363394    0.2871188019    2.3520418576
  -3.7715363394    0.2871188019    1.3137447565
  -0.6299363379   -2.4667811994   -0.3703581437
  -1.3324661919   -1.6295387220   -1.4086552448
  -0.6299363379   -2.4667811994   -1.4086552448
  -0.6299363379   -1.6634932302   -2.2486552448
   0.4740989976   -2.0222160560   -2.2486552448
   0.1689511358   -1.0830675055   -2.5695066943
   4.5779303613   -2.3541675061    1.2069418566
   3.8955989992   -3.2933160566    1.2069418566
   5.1882260848   -2.3541675061    0.3669418566
   3.8679018454   -3.9276686618    0.3669418566
   4.8144177572   -3.3811974453    0.3669418566
   5.1882260848   -2.3541675061   -0.6713552445
   3.8679018454   -3.9276686618   -0.6713552445
   4.8144177572   -3.3811974453   -0.6713552445
   4.5779303613   -2.3541675061   -1.5113552445
   3.8955989992   -3.2933160566   -1.5113552445
   3.5904511374   -2.3541675061   -1.8322066939
  -1.8948278918    2.4445324962    3.3390185897
  -2.4154883787    3.3463429131    3.3390185897
  -3.4568093526    3.3463429131    3.3390185897
  -3.9774698395    2.4445324962    3.3390185897
  -1.0597533077    2.4445324962    2.6730688312
  -1.3576244736    3.4589885245    2.6730688312
  -2.1566659806    4.1513619316    2.6730688312
  -3.2031877960    4.3018290529    2.6730688312
  -4.7365372192    1.9158907780    2.6730688312
  -1.4772905997    4.2738828999    1.7107435482
  -2.4154883787    4.7256951377    1.7107435482
  -3.4568093526    4.7256951377    1.7107435482
  -1.4772905997    4.2738828999    0.6426430652
  -2.4154883787    4.7256951377    0.6426430652
  -3.4568093526    4.7256951377    0.6426430652
   2.4233755282    0.3939885230    1.3320688305
   3.1358511372   -1.5174675057    2.2096933061
   4.1077507128   -1.5174675057    1.9878635702
   3.6218009250   -0.6757777833    1.9878635702
   2.6499013494   -0.6757777833    1.9878635702
   2.6499013494   -2.3591572281    1.9878635702
   3.6218009250   -2.3591572281    1.9878635702
   4.8871536579   -1.5174675057    1.3663104623
   4.5526846388   -0.4880777117    1.3663104623
   3.6770333784    0.1481201686    1.3663104623
   2.5946688960    0.1481201686    1.3663104623
   5.3196896605   -1.5174675057    0.4681401982
   5.0695441167   -0.5025871399    0.4681401982
   4.3764128149    0.2797963647    0.4681401982
   3.3990837830    0.6504483760    0.4681401982
   5.3196896605   -1.5174675057   -0.5287535859
   5.0695441167   -0.5025871399   -0.5287535859
   4.3764128149    0.2797963647   -0.5287535859
   4.8871536579   -1.5174675057   -1.4269238500
   4.5526846388   -0.4880777117   -1.4269238500
   3.6770333784    0.1481201686   -1.4269238500
   4.1077507128   -1.5174675057   -2.0484769580
   3.6218009250   -0.6757777833   -2.0484769580
   1.7673340213    2.3553619308   -2.3916822187
   1.0279013486   -3.6581572287    1.3968635700
   1.9998009243   -3.6581572287    1.3968635700
   0.0970176349   -3.8458573003    0.7753104620
   0.9726688953   -4.4820551807    0.7753104620
   2.0550333776   -4.4820551807    0.7753104620
  -0.6065290083   -3.3390942732   -0.1228598021
  -0.1207754705   -4.2646203130   -0.1228598021
   0.7394513236   -4.8583919970   -0.1228598021
   1.7770837823   -4.9843833880   -0.1228598021
   2.7544128141   -4.6137313767   -0.1228598021
  -0.6065290083   -3.3390942732   -1.1197535862
  -0.1207754705   -4.2646203130   -1.1197535862
   0.7394513236   -4.8583919970   -1.1197535862
   1.7770837823   -4.9843833880   -1.1197535862
   2.7544128141   -4.6137313767   -1.1197535862
   3.2651536572   -2.8164675063   -2.0179238503
  -0.2374513843   -2.8164675063   -2.0179238503
   0.0970176349   -3.8458573003   -2.0179238503
   0.9726688953   -4.4820551807   -2.0179238503
   2.0550333776   -4.4820551807   -2.0179238503
   2.9306846380   -3.8458573003   -2.0179238503
   2.4857507121   -2.8164675063   -2.6394769582
   1.9998009243   -1.9747777839   -2.6394769582
   1.0279013486   -1.9747777839   -2.6394769582
   0.5419515608   -2.8164675063   -2.6394769582
   1.0279013486   -3.6581572287   -2.6394769582
   1.9998009243   -3.6581572287   -2.6394769582
   1.5138511365   -2.8164675063   -2.8613066941
   1.5553755278   -1.7539235336    2.5310688311
  -4.8012601391    2.9457453789   -0.6623569354
  -4.4935372191    2.4591742141   -1.6246822184
  -3.7344698394    1.9305324959   -2.2906319769
   1.9368511367   -1.6684675058    2.1596933060
   2.4575116236   -2.5702779226    1.9220185890
   2.7163340217   -3.3752969412    1.2560688305
   2.9781721105   -1.6684675058   -2.4026319769
   1.9368511367   -1.6684675058   -2.6403066940
   1.1950593326    3.3601834602   -0.4215066945
   0.3636749449    3.9642195750   -0.4215066945
  -0.6639726736    3.9642195750   -0.4215066945
   1.5126199109    3.3428324961   -1.3815066945
   0.8098511357    4.0456012714   -1.3815066945
  -0.1501488643    4.3028324961   -1.3815066945
  -1.1101488643    4.0456012714   -1.3815066945
   1.1950593326    3.3601834602   -2.3415066945
   0.3636749449    3.9642195750   -2.3415066945
  -0.6639726736    3.9642195750   -2.3415066945
  -1.4953570612    3.3601834602   -2.3415066945
   0.8098511357    2.3828324961   -3.0442754698
   0.3298511357    3.2142168838   -3.0442754698
  -0.6301488643    3.2142168838   -3.0442754698
  -0.1501488643    2.3828324961   -3.3015066945
  -2.4975176399   -0.0756675046   -1.9299066948
  -1.7947488647   -0.7784362798   -1.9299066948
  -2.1799570616    1.8616834595   -2.8899066948
  -2.4975176399    0.8843324954   -2.8899066948
  -2.1799570616   -0.0930184686   -2.8899066948
  -1.3485726739   -0.6970545834   -2.8899066948
  -0.3209250554   -0.6970545834   -2.8899066948
   0.1252511353    0.8843324954   -3.5926754700
  -0.3547488647    1.7157168831   -3.5926754700
  -1.3147488647    1.7157168831   -3.5926754700
  -1.7947488647    0.8843324954   -3.5926754700
  -1.3147488647    0.0529481078   -3.5926754700
  -0.3547488647    0.0529481078   -3.5926754700
  -0.8347488647    0.8843324954   -3.8499066948
   1.6475511365    1.2964324956    1.6034933060
   2.6075511365    1.2964324956    1.3462620813
   2.1275511365    2.1278168833    1.3462620813
   1.1675511365    2.1278168833    1.3462620813
   3.3103199118    1.2964324956    0.6434933060
   2.9927593334    2.2737834597    0.6434933060
   2.1613749458    2.8778195744    0.6434933060
   1.1337273272    2.8778195744    0.6434933060
   3.5675511365    1.2964324956   -0.3165066940
   3.3103199118    2.2564324956   -0.3165066940
   2.6075511365    2.9592012709   -0.3165066940
   1.6475511365    3.2164324956   -0.3165066940
   3.3103199118    1.2964324956   -1.2765066940
   2.9927593334    2.2737834597   -1.2765066940
   2.1613749458    2.8778195744   -1.2765066940
   3.4038511364    0.4996324953   -1.8564066947
   3.1466199117    1.4596324953   -1.8564066947
   3.1466199117    0.4996324953   -2.8164066947
   2.8290593333    1.4769834593   -2.8164066947
   1.9976749457    2.0810195741   -2.8164066947
   0.9700273272   -1.0817545836   -2.8164066947
   1.9976749457   -1.0817545836   -2.8164066947
   2.8290593333   -0.4777184688   -2.8164066947
   2.4438511364    0.4996324953   -3.5191754700
   1.9638511364    1.3310168829   -3.5191754700
   1.0038511364    1.3310168829   -3.5191754700
   0.5238511364    0.4996324953   -3.5191754700
   1.0038511364   -0.3317518924   -3.5191754700
   1.9638511364   -0.3317518924   -3.5191754700
   1.4838511364    0.4996324953   -3.7764066947
  -0.1910488644   -1.7793675058    3.2423933068
  -1.1510488644   -1.7793675058    2.9851620820
  -0.6710488644   -2.6107518935    2.9851620820
   0.2889511356   -2.6107518935    2.9851620820
  -1.5362570613   -2.7567184699    2.2823933068
  -0.7048726736   -3.3607545846    2.2823933068
   0.3227749449   -3.3607545846    2.2823933068
   1.1541593326   -2.7567184699    2.2823933068
  -1.8538176396   -2.7393675058    1.3223933068
  -1.1510488644   -3.4421362811    1.3223933068
  -0.1910488644   -3.6993675058    1.3223933068
  -1.5362570613   -2.7567184699    0.3623933068
  -0.7048726736   -3.3607545846    0.3623933068
   0.4845511360   -0.2668675051    3.7965933070
   1.4445511360   -0.2668675051    3.5393620823
   0.9645511360    0.5645168825    3.5393620823
   0.0045511360    0.5645168825    3.5393620823
  -0.4754488640   -0.2668675051    3.5393620823
   0.0045511360   -1.0982518927    3.5393620823
   0.9645511360   -1.0982518927    3.5393620823
   2.1473199112   -0.2668675051    2.8365933070
   1.8297593329    0.7104834590    2.8365933070
   0.9983749452    1.3145195737    2.8365933070
  -0.0292726733    1.3145195737    2.8365933070
   1.8297593329   -1.2442184692    2.8365933070
   2.4045511360   -0.2668675051    1.8765933070
   2.1473199112    0.6931324949    1.8765933070
   1.4445511360    1.3959012702    1.8765933070
  -1.8462488651    0.0670324951    3.6777933070
  -0.8862488651    0.0670324951    3.4205620822
  -1.3662488651    0.8984168827    3.4205620822
  -2.8062488651    0.0670324951    3.4205620822
  -2.3262488651   -0.7643518926    3.4205620822
  -1.3662488651   -0.7643518926    3.4205620822
  -3.1914570620   -0.9103184690    2.7177933070
  -2.3600726744   -1.5143545838    2.7177933070
  -3.5090176404   -0.8929675049    1.7577933070
  -3.6320176405   -0.7038675053    1.1666933062
  -3.3144570621   -1.6812184694    1.1666933062
  -2.4830726745   -2.2852545841    1.1666933062
  -3.8892488652   -0.7038675053    0.2066933062
  -3.6320176405   -1.6638675053    0.2066933062
  -2.9292488652   -2.3666362806    0.2066933062
  -1.9692488652   -2.6238675053    0.2066933062
  -3.6320176405   -0.7038675053   -0.7533066938
  -3.3144570621   -1.6812184694   -0.7533066938
  -2.4830726745   -2.2852545841   -0.7533066938
  -1.4554250559   -2.2852545841   -0.7533066938
  -2.9292488652   -0.7038675053   -1.4560754690
  -2.4492488652   -1.5352518929   -1.4560754690
  -1.9692488652   -0.7038675053   -1.7133066938
  -0.6834488646    1.9315324959    2.6973933065
   0.2765511354    1.9315324959    2.4401620818
  -0.2034488646    2.7629168836    2.4401620818
   0.9793199107    1.9315324959    1.7373933065
   0.6617593323    2.9088834600    1.7373933065
  -0.1696250553    3.5129195747    1.7373933065
   0.9793199107    2.8915324959    0.7773933065
   0.2765511354    3.5943012712    0.7773933065
  -0.6834488646    3.8515324959    0.7773933065
  -5.1001176412    1.1926324956    0.5259933059
  -4.7825570628    0.2152815315    0.5259933059
  -3.9511726752   -0.3887545832    0.5259933059
  -5.1001176412    2.1526324956   -0.4340066941
  -5.3573488659    1.1926324956   -0.4340066941
  -5.1001176412    0.2326324956   -0.4340066941
  -4.3973488659   -0.4701362797   -0.4340066941
  -4.7825570628    2.1699834597   -1.3940066941
  -5.1001176412    1.1926324956   -1.3940066941
  -4.7825570628    0.2152815315   -1.3940066941
  -3.9511726752   -0.3887545832   -1.3940066941
  -4.3973488659    1.1926324956   -2.0967754693
  -3.9173488659    0.3612481080   -2.0967754693
  -2.9573488659    0.3612481080   -2.0967754693
  -3.4373488659    1.1926324956   -2.3540066941
  -1.7238488655    4.4071012716   -0.8557066943
  -2.6838488655    4.6643324963   -0.8557066943
  -3.6438488655    4.4071012716   -0.8557066943
  -4.3466176408    3.7043324963   -0.8557066943
  -2.1700250563    4.3257195751   -1.8157066943
  -3.1976726748    4.3257195751   -1.8157066943
  -4.0290570624    3.7216834604   -1.8157066943
  -4.3466176408    2.7443324963   -1.8157066943
  -1.7238488655    2.7443324963   -2.5184754695
  -2.2038488655    3.5757168840   -2.5184754695
  -3.1638488655    3.5757168840   -2.5184754695
  -3.6438488655    2.7443324963   -2.5184754695
  -3.1638488655    1.9129481087   -2.5184754695
  -2.6838488655    2.7443324963   -2.7757066943
  -4.3526488661    3.6710168840    2.8702620820
  -4.8326488661    2.8396324964    2.8702620820
  -4.3864726754    4.4210195752    2.1674933067
  -5.2178570630    3.8169834604    2.1674933067
  -5.5354176414    2.8396324964    2.1674933067
  -5.2178570630    1.8622815323    2.1674933067
  -3.8726488661    4.7596324964    1.2074933067
  -4.8326488661    4.5024012716    1.2074933067
  -5.5354176414    3.7996324964    1.2074933067
  -5.7926488661    2.8396324964    1.2074933067
  -5.5354176414    1.8796324964    1.2074933067
  -4.3864726754    4.4210195752    0.2474933067
  -5.2178570630    3.8169834604    0.2474933067
  -5.5354176414    2.8396324964    0.2474933067
  -5.2178570630    1.8622815323    0.2474933067
  -4.3526488661    3.6710168840   -0.4552754685
  -2.9726488657    1.6708324958    3.7528933070
  -2.0126488657    1.6708324958    3.4956620823
  -3.9326488657    1.6708324958    3.4956620823
  -3.4526488657    0.8394481082    3.4956620823
  -2.4926488657    0.8394481082    3.4956620823
  -1.3098800904    1.6708324958    2.7928933070
  -4.6354176409    1.6708324958    2.7928933070
  -4.3178570626    0.6934815317    2.7928933070
  -3.4864726749    0.0894454170    2.7928933070
  -4.6354176409    0.7108324958    1.8328933070
  -3.9326488657    0.0080637205    1.8328933070
  -0.7910488642   -2.7458362808   -0.8895066943
  -1.4938176395   -1.0830675055   -1.8495066943
  -1.1762570611   -2.0604184696   -1.8495066943
  -0.7910488642   -1.0830675055   -2.5522754695
  -0.3110488642   -1.9144518931   -2.5522754695
   0.6489511358   -1.9144518931   -2.5522754695
   0.1689511358   -1.0830675055   -2.8095066943
   4.5504511374   -2.3541675061    1.5105620813
   3.1104511374   -3.1855518937    1.5105620813
   4.0704511374   -3.1855518937    1.5105620813
   5.2532199127   -2.3541675061    0.8077933061
   3.0766273282   -3.9355545849    0.8077933061
   4.1042749467   -3.9355545849    0.8077933061
   4.9356593343   -3.3315184702    0.8077933061
   5.5104511374   -2.3541675061   -0.1522066939
   3.5904511374   -4.2741675061   -0.1522066939
   4.5504511374   -4.0169362814   -0.1522066939
   5.2532199127   -3.3141675061   -0.1522066939
   5.2532199127   -2.3541675061   -1.1122066939
   4.1042749467   -3.9355545849   -1.1122066939
   4.9356593343   -3.3315184702   -1.1122066939
   4.5504511374   -2.3541675061   -1.8149754692
   4.0704511374   -3.1855518937   -1.8149754692
   3.5904511374   -2.3541675061   -2.0722066939
  -2.9361488657    2.4445324962    3.8766933067
  -1.9029035983    2.4445324962    3.6711680445
  -2.4195262320    3.3393491461    3.6711680445
  -3.4527714993    3.3393491461    3.6711680445
  -3.9693941330    2.4445324962    3.6711680445
  -1.0269605564    2.4445324962    3.0858816159
  -1.3300374557    3.4767176243    3.0858816159
  -2.1430433794    4.1811912674    3.0858816159
  -3.2078546911    4.3342880212    3.0858816159
  -4.1864013231    3.8874007482    3.0858816159
  -4.7680016336    1.9066519923    3.0858816159
  -1.3808693057    4.3947913784    2.2099385741
  -2.3810760173    4.8764655443    2.2099385741
  -3.4912217140    4.8764655443    2.2099385741
  -5.1835929462    1.3622204698    2.2099385741
  -1.0269605564    4.3537208054    1.1766933067
  -1.9029035983    4.9390072340    1.1766933067
  -2.9361488657    5.1445324962    1.1766933067
  -4.8453371749    0.5353441870    1.1766933067
  -1.3808693057    4.3947913784    0.1434480393
  -2.3810760173    4.8764655443    0.1434480393
  -3.4912217140    4.8764655443    0.1434480393
   3.1358511372   -1.5174675057    2.4896933061
   4.2292381598   -1.5174675057    2.2401348533
   3.6825446485   -0.5705665680    2.2401348533
   3.6825446485   -2.4643684434    2.2401348533
   5.1060664730   -1.5174675057    1.5408876068
   4.7933017489   -0.4522886760    1.5408876068
   3.9543081666    0.2747034015    1.5408876068
   2.8554602603    0.4326938788    1.5408876068
   5.5926694759   -1.5174675057    0.5304460597
   5.3493679745   -0.4514939786    0.5304460597
   4.6676523164    0.4033504182    0.5304460597
   3.6825446485    0.8777532679    0.5304460597
   5.5926694759   -1.5174675057   -0.5910594474
   5.3493679745   -0.4514939786   -0.5910594474
   4.6676523164    0.4033504182   -0.5910594474
   5.1060664730   -1.5174675057   -1.6015009945
   4.7933017489   -0.4522886760   -1.6015009945
   3.9543081666    0.2747034015   -1.6015009945
   4.2292381598   -1.5174675057   -2.3007482410
   3.6825446485   -0.5705665680   -2.3007482410
   2.5431306962    2.5987913775   -1.9285519617
   0.9671576252   -3.7633684440    1.6491348530
   2.0605446477   -3.7633684440    1.6491348530
   0.2236344756   -4.3054569077    0.9498876065
   1.2334602596   -4.7666288908    0.9498876065
   2.3323081658   -4.6086384135    0.9498876065
  -0.6996657008   -3.8824410334   -0.0605539406
  -0.0179500427   -4.7372854302   -0.0605539406
   0.9671576252   -5.2116882799   -0.0605539406
   2.0605446477   -5.2116882799   -0.0605539406
   3.0456523156   -4.7372854302   -0.0605539406
  -0.6996657008   -3.8824410334   -1.1820594477
  -0.0179500427   -4.7372854302   -1.1820594477
   0.9671576252   -5.2116882799   -1.1820594477
   2.0605446477   -5.2116882799   -1.1820594477
   3.0456523156   -4.7372854302   -1.1820594477
  -0.3765566348   -3.3715413104   -2.1925009948
   0.2236344756   -4.3054569077   -2.1925009948
   1.2334602596   -4.7666288908   -2.1925009948
   2.3323081658   -4.6086384135   -2.1925009948
   3.1713017481   -3.8816463360   -2.1925009948
   2.6072381590   -2.8164675063   -2.8917482413
   0.9671576252   -1.8695665686   -2.8917482413
   0.4204641139   -2.8164675063   -2.8917482413
   0.9671576252   -3.7633684440   -2.8917482413
   2.0605446477   -3.7633684440   -2.8917482413
   1.5138511365   -2.8164675063   -3.1413066941
  -1.5714013218    2.7894007477   -2.9944950036
   0.1954737693    2.2413491456   -3.5797814321
  -2.8894284249   -1.9957263872    1.8349385739
  -0.5397714980   -1.6342841552    3.5291680444
  -4.9405929460    3.0128445223   -1.1615519613
  -4.5250016335    2.4684129998   -2.0374950031
  -3.7263941329    1.9305324959   -2.6227814317
  -3.2097714992    1.0357158460   -2.6227814317
   2.4534737703   -2.5632841557    2.2541680438
   2.7299566229   -3.4051262770    1.6688816152
   2.9700964040   -1.6684675058   -2.7347814317
   1.9368511367   -1.6684675058   -2.9403066940
   0.6269326371    4.0844036349   -0.3015066945
  -0.4163651173    4.2344072061   -0.3015066945
   1.7624361511    3.3866345478   -1.3815066945
   1.0768709886    4.1604776465   -1.3815066945
   0.1102103650    4.5270836642   -1.3815066945
  -0.9160954203    4.4024675803   -1.3815066945
   1.4235125054    3.3941632498   -2.4615066945
   0.6269326371    4.0844036349   -2.4615066945
  -0.4163651173    4.2344072061   -2.4615066945
  -1.3751410925    3.7965488896   -2.4615066945
   0.9298511357    2.3828324961   -3.2521215667
   0.3898511357    3.3181399322   -3.2521215667
  -0.6901488643    3.3181399322   -3.2521215667
  -2.4515320807   -0.5480124464   -1.9299066948
  -2.0597410928    2.2980488889   -3.0099066948
  -2.6295906908    1.4113456062   -3.0099066948
  -2.6295906908    0.3573193846   -3.0099066948
